LineId;Direction;Order;StopId
20771;1;11;20059
20771;1;12;20061
20771;1;13;20425
20771;1;14;20427
20771;1;15;20429
20771;1;16;20431
20771;1;17;20433
20771;1;18;20439
20771;1;19;20441
20771;1;20;20443
20771;1;21;20449
20771;1;22;20451
20771;1;23;20453
20771;1;24;20455
20771;1;25;20519
20771;1;26;20517
20771;1;27;20515
20771;1;28;20523
20771;1;29;20525
20771;1;30;20527
20771;1;31;20529
20771;1;32;20531
20771;1;33;20533
20771;1;34;20535
20771;1;35;20700
20781;0;1;22550
20781;0;2;22548
20781;0;3;22546
20781;0;4;22544
20781;0;5;22540
20781;0;6;20554
20781;0;7;20552
20781;0;8;20550
20781;0;9;20548
20781;0;10;20546
20781;0;11;20544
20781;0;12;20496
20781;0;13;20494
20781;0;14;20492
20781;0;15;20490
20781;0;16;20428
20781;0;17;20426
20781;0;18;20066
20781;0;19;20064
20781;0;20;20062
20781;0;21;20060
20781;0;22;20058
20781;0;23;20056
20781;0;24;20054
20781;0;25;20052
20781;0;26;20050
20781;0;27;20048
20781;0;28;20046
20781;0;29;20044
20781;0;30;20042
20781;0;31;20040
20781;0;32;11890
20781;0;33;10492
20781;1;1;10492
20781;1;2;11889
20781;1;3;20041
20781;1;4;20045
20781;1;5;20047
20781;1;6;20049
20781;1;7;20051
20781;1;8;20053
20781;1;9;20055
20781;1;10;20057
20781;1;11;20059
20781;1;12;20061
20781;1;13;20425
20781;1;14;20427
20781;1;15;20491
20781;1;16;20493
20781;1;17;20495
20781;1;18;20497
20781;1;19;20543
20781;1;20;20545
20781;1;21;20547
20781;1;22;20549
20781;1;23;20551
20781;1;24;20553
20781;1;25;22541
20781;1;26;22543
20781;1;27;22545
20781;1;28;22547
20781;1;29;22550
20821;0;1;50371
20821;0;2;50362
20821;0;3;50356
20821;0;4;50338
20821;0;5;50336
20821;0;6;50334
20821;0;7;50345
20821;0;8;50350
20821;0;9;50348
20821;0;10;50346
20821;0;11;50332
20821;0;12;50330
20821;0;13;50328
20821;0;14;50084
20821;0;15;50082
20821;0;16;50080
20821;0;17;50124
20821;0;18;50076
20821;0;19;50074
20821;0;20;50126
20821;0;21;50072
20821;0;22;50070
20821;0;23;50068
20821;0;24;50066
20821;0;25;50064
20821;0;26;50062
20821;0;27;50060
20821;0;28;50058
20821;0;29;50054
20821;0;30;50052
20821;0;31;50050
20821;0;32;50048
20821;0;33;50046
20821;0;34;50044
20821;0;35;50042
20821;0;36;50040
20821;0;37;50038
20821;0;38;50036
20821;0;39;50034
20821;0;40;50032
20821;0;41;50030
20821;0;42;50028
20821;0;43;50026
20821;0;44;50024
20821;0;45;50022
20821;0;46;50020
20821;0;47;50018
20821;0;48;50016
20821;0;49;50014
20821;0;50;50012
20821;0;51;50010
20821;0;52;50008
20821;0;53;50006
20821;0;54;50898
20821;1;1;50898
20821;1;2;50009
20821;1;3;50011
20821;1;4;50013
20821;1;5;50015
20821;1;6;50017
20821;1;7;50019
20821;1;8;50021
20821;1;9;50023
20821;1;10;50025
20821;1;11;50027
20821;1;12;50029
20821;1;13;50031
20821;1;14;50033
20821;1;15;50035
20821;1;16;50037
20821;1;17;50039
20821;1;18;50041
20821;1;19;50043
20821;1;20;50045
20821;1;21;50047
20821;1;22;50049
20821;1;23;50051
20821;1;24;50053
20821;1;25;50057
20821;1;26;50059
20821;1;27;50061
20821;1;28;50063
20821;1;29;50065
20821;1;30;50067
20821;1;31;50069
20821;1;32;50071
20821;1;33;50073
20821;1;34;50075
20821;1;35;50077
20821;1;36;50079
20821;1;37;50081
20821;1;38;50327
20821;1;39;50329
20821;1;40;50331
20821;1;41;50345
20821;1;42;50347
20821;1;43;50349
20821;1;44;50346
20821;1;45;50333
20821;1;46;50335
20821;1;47;50337
20821;1;48;50355
20821;1;49;50371
20841;0;1;12501
20841;0;2;12498
20841;0;3;12496
20841;0;4;12494
20841;0;5;12492
20841;0;6;12490
20841;0;7;12488
20841;0;8;12437
20841;0;9;12458
20841;0;10;12456
20841;0;11;12454
20841;0;12;12452
20841;0;13;12386
20841;0;14;12384
20841;0;15;13098
20841;0;16;12382
20841;0;17;12380
20841;0;18;12378
20841;0;19;12376
20841;0;20;12290
20841;0;21;12288
20841;0;22;12257
20841;0;23;12259
20841;0;24;10256
20841;1;1;10256
20841;1;2;10611
20841;1;3;12263
20841;1;4;12287
20841;1;5;12289
20841;1;6;12377
20841;1;7;12379
20841;1;8;12381
20841;1;9;12383
20841;1;10;12399
20841;1;11;13099
20841;1;12;12385
20841;1;13;12387
20841;1;14;12453
20841;1;15;12455
20841;1;16;12457
20841;1;17;12459
20841;1;18;12438
20841;1;19;12489
20841;1;20;12491
20841;1;21;12493
20841;1;22;12495
20841;1;23;12497
20841;1;24;12499
20841;1;25;12501
20891;0;1;12555
20891;0;2;12554
20891;0;3;12552
20891;0;4;12550
20891;0;5;12548
20891;0;6;12546
20891;0;7;12544
20891;0;8;12562
20891;0;9;12202
20891;0;10;12200
20891;0;11;12255
20891;0;12;12257
20891;0;13;12259
20891;0;14;10256
20891;1;1;10256
20891;1;2;10611
20891;1;3;12263
20891;1;4;12256
20891;1;5;12199
20891;1;6;12201
20891;1;7;12563
20891;1;8;12543
20891;1;9;12545
20891;1;10;12547
20891;1;11;12549
20891;1;12;12551
20891;1;13;12553
20891;1;14;12555
20901;0;1;13368
20901;0;2;10652
20901;0;3;10642
20901;0;4;10640
20901;0;5;10638
20901;0;6;10636
20901;0;7;10634
20901;0;8;10632
20901;0;9;10630
20901;0;10;10628
20901;0;11;10626
20901;0;12;10618
20901;0;13;12198
20901;0;14;12062
20901;0;15;12058
20901;0;16;10228
20901;0;17;10226
20901;0;18;10224
20901;0;19;10321
20901;0;20;10323
20901;0;21;10325
20901;0;22;10329
20901;0;23;10333
20901;0;24;10415
20901;0;25;10441
20901;0;26;10443
20901;0;27;10445
20901;0;28;10447
20901;0;29;10460
20901;1;1;10460
20901;1;2;10430
20901;1;3;10428
20901;1;4;10426
20901;1;5;10422
20901;1;6;10338
20901;1;7;10336
20901;1;8;10332
20901;1;9;10326
20901;1;10;10322
20901;1;12;10213
20901;1;13;10231
20901;1;14;10235
20901;1;15;12057
20901;1;16;12063
20901;1;17;10617
20901;1;18;10625
20901;1;19;10629
20901;1;20;10631
20901;1;21;10633
20901;1;22;10635
20901;1;23;10637
20901;1;24;10639
20901;1;25;10641
20901;1;26;10651
20901;1;27;13368
20921;0;1;12733
20921;0;2;12726
20921;0;3;12728
20921;0;4;12724
20921;0;5;12722
20921;0;6;12720
20921;0;7;12718
20921;0;8;13090
20921;0;9;13088
20921;0;10;13086
20921;0;11;12710
20921;0;12;12708
20921;0;13;12706
20921;0;14;12704
20921;0;15;12702
20921;0;16;12700
20921;0;17;10638
20921;0;18;10636
20921;0;19;10634
20921;0;20;10632
20921;0;21;10630
20921;0;22;10628
20921;0;23;10626
20921;0;24;10618
20921;0;25;10616
20921;0;26;12263
20921;0;27;12257
20921;0;28;12259
20921;0;29;10256
20921;1;1;10256
20921;1;2;10611
20921;1;3;10615
20921;1;4;10617
20921;1;5;10625
20921;1;6;10629
20921;1;7;10631
20921;1;8;10633
20921;1;9;10635
20921;1;10;12701
20921;1;11;12703
20921;1;12;12705
20921;1;13;12707
20921;1;14;12709
20921;1;15;12711
20921;1;16;12713
20921;1;17;13087
20921;1;18;13089
20921;1;19;13091
20921;1;20;12721
20921;1;21;12723
20921;1;22;12725
20921;1;23;12727
20921;1;24;12731
20921;1;25;12729
20921;1;26;12733
21021;0;1;31055
21021;0;2;31052
21021;0;3;31050
21021;0;4;31048
21021;0;5;31046
21021;0;6;30996
21021;0;7;30994
21021;0;8;30992
21021;0;9;30998
21021;0;10;20054
21021;0;11;30956
21021;0;12;30290
21021;0;13;30286
21021;0;14;30284
21021;0;15;30282
21021;0;16;30280
21021;0;17;30140
21021;0;18;30138
21021;0;19;11892
21021;0;20;31545
21021;0;21;11874
21021;0;22;10459
21021;1;1;10459
21021;1;2;11875
21021;1;3;31546
21021;1;4;11891
21021;1;5;30137
21021;1;6;30139
21021;1;7;30279
21021;1;8;30281
21021;1;9;30283
21021;1;10;30285
21021;1;11;30289
21021;1;12;30963
21021;1;13;30965
21021;1;14;30991
21021;1;15;30993
21021;1;16;30995
21021;1;17;31047
21021;1;18;31049
21021;1;19;31051
21021;1;20;31053
21021;1;21;31055
21041;0;1;40121
21041;0;2;40088
21041;0;3;40086
21041;0;4;40070
21041;0;5;40068
21041;0;6;40740
21041;0;7;40738
21041;0;8;40038
21041;0;9;40036
21041;0;10;40022
21041;0;11;40018
21041;0;12;40016
21041;0;13;40014
21041;0;14;40012
21041;0;15;40010
21041;0;16;40004
21041;0;17;40002
21041;0;18;12070
21041;0;19;12068
21041;0;20;12064
21041;0;21;12062
21041;0;22;12060
21041;0;23;10240
21041;0;24;10036
21041;1;1;10036
21041;1;2;10119
21041;1;3;10231
21041;1;4;10235
21041;1;5;12057
21041;1;6;12065
21041;1;7;12069
21041;1;8;12071
21041;1;9;40001
21041;1;10;40003
21041;1;11;40011
21041;1;12;40013
21041;1;13;40015
21041;1;14;40019
21041;1;15;40025
21041;1;16;40035
21041;1;17;40037
21041;1;18;40737
21041;1;19;40739
21041;1;20;40065
21041;1;21;40067
21041;1;22;40069
21041;1;23;40071
21041;1;24;40121
21051;0;1;40407
21051;0;2;40404
21051;0;3;40812
21051;0;4;40814
21051;0;5;40816
21051;0;6;40802
21051;0;7;40800
21051;0;8;40798
21051;0;9;40795
21051;0;10;40796
21051;0;11;40396
21051;0;12;40392
21051;0;13;41162
21051;0;14;41164
21051;0;15;41166
21051;0;16;40176
21051;0;17;40146
21051;0;18;40142
21051;0;19;40140
21051;0;20;40138
21051;0;21;12070
21051;0;22;12068
21051;0;23;12064
21051;0;24;12062
21051;0;25;12060
21051;0;26;10240
21051;0;27;10036
21051;1;1;10036
21051;1;2;10119
21051;1;3;10231
21051;1;4;10235
21051;1;5;12057
21051;1;6;12065
21051;1;7;12069
21051;1;8;12071
21051;1;9;40137
21051;1;10;40141
21051;1;11;40143
21051;1;12;40145
21051;1;13;40175
21051;1;14;40196
21051;1;15;41167
21051;1;16;41165
21051;1;17;41163
21051;1;18;40391
21051;1;19;40395
21051;1;20;40797
21051;1;21;40794
21051;1;22;40799
21051;1;23;40801
21051;1;24;40803
21051;1;25;40817
21051;1;26;40815
21051;1;27;40813
21051;1;28;40403
21051;1;29;40407
21071;0;1;13163
21071;0;2;13183
21071;0;3;10597
21071;0;4;10605
21071;0;5;13181
21071;0;6;40302
21071;0;7;40300
21071;0;8;40726
21071;0;9;40724
21071;0;10;40722
21071;0;11;40720
21071;0;12;40714
21071;0;13;40712
21071;0;14;40380
21071;0;15;40272
21071;0;16;40374
21071;0;17;40372
21071;0;18;40370
21071;0;19;40364
21071;0;20;40186
21071;0;21;40184
21071;0;22;40182
21071;0;23;40180
21071;0;24;40178
21071;0;25;40176
21071;0;26;40146
21071;0;27;40142
21071;0;28;40140
21071;0;29;40138
21071;0;30;40667
21071;0;31;40669
21071;0;32;40671
21071;0;33;40105
21071;0;34;40107
21071;0;35;40109
21071;0;36;10585
21071;0;37;10583
21071;0;38;10581
21071;0;39;10579
21071;0;40;10577
21071;0;41;10575
21071;0;42;10573
21071;0;43;13349
21071;1;1;13349
21071;1;2;10574
21071;1;3;10576
21071;1;4;10578
21071;1;5;10580
21071;1;6;10582
21071;1;7;10584
21071;1;8;10586
21071;1;9;40108
21071;1;10;40106
21071;1;11;40670
21071;1;12;40668
21071;1;13;40666
21071;1;14;40137
21071;1;15;40141
21071;1;16;40143
21071;1;17;40145
21071;1;18;40175
21071;1;19;40177
21071;1;20;40179
21071;1;21;40181
21071;1;22;40183
21071;1;23;40363
21071;1;24;40365
21071;1;25;40369
21071;1;26;40371
21071;1;27;40373
21071;1;28;40271
21071;1;29;40379
21071;1;30;40713
21071;1;31;40715
21071;1;32;40721
21071;1;33;40723
21071;1;34;40725
21071;1;35;40299
21071;1;36;40301
21071;1;37;13182
21071;1;38;10606
21071;1;39;10598
21071;1;40;13184
21071;1;41;13163
21081;0;1;12589
21081;0;2;12586
21081;0;3;12584
21081;0;4;12582
21081;0;5;12580
21081;0;6;12578
21081;0;7;12576
21081;0;8;10628
21081;0;9;10626
21081;0;10;10618
21081;0;11;10616
21081;0;12;10612
21081;0;13;10257
21081;0;14;10256
21081;1;1;10256
21081;1;2;10611
21081;1;3;10615
21081;1;4;10617
21081;1;5;10625
21081;1;6;10629
21081;1;7;12575
21081;1;8;12577
21081;1;9;12579
21081;1;10;12581
21081;1;11;12583
21081;1;12;12585
21081;1;13;12589
21111;0;1;30935
21111;0;2;30932
21111;0;3;30934
21111;0;4;30332
21111;0;5;30344
21111;0;6;30340
21111;0;7;31467
21111;0;8;31469
21111;0;9;31471
21111;0;10;31485
21111;0;11;31475
21111;0;12;31477
21111;0;13;31481
21111;0;14;31483
21111;0;15;31770
21111;1;1;31770
21111;1;2;31484
21111;1;3;31482
21111;1;4;31476
21111;1;5;31474
21111;1;6;31472
21111;1;7;31470
21111;1;8;31468
21111;1;9;30341
21111;1;10;30342
21111;1;11;30355
21111;1;12;30931
21111;1;13;30933
21111;1;14;30935
21141;0;1;31502
21141;0;2;31500
21141;0;3;31498
21141;0;4;31496
21141;0;5;31494
21141;0;6;31492
21141;0;7;31490
21141;0;8;31488
21141;0;9;31478
21141;0;10;31481
21141;0;11;31483
21141;0;12;31770
21141;1;1;31770
21141;1;2;31484
21141;1;3;31482
21141;1;4;31479
21141;1;5;31487
21141;1;6;31489
21141;1;7;31491
21141;1;8;31493
21141;1;9;31495
21141;1;10;31497
21141;1;11;31499
21141;1;12;31502
21171;0;1;30720
21171;0;2;30734
21171;0;3;30728
21171;0;4;30726
21171;0;5;30724
21171;0;6;30722
21171;0;7;30732
21171;0;8;30730
21171;0;9;30712
21171;0;10;30710
21171;0;11;30716
21171;0;12;30060
21171;0;13;30058
21171;0;14;30082
21171;0;15;30054
21171;0;16;30056
21171;0;17;30052
21171;0;18;30050
21171;0;19;30048
21171;0;20;30046
21171;0;21;30044
21171;0;22;30042
21171;0;23;30040
21171;0;24;30038
21171;0;25;30036
21171;0;26;30034
21171;0;27;30032
21171;0;28;30030
21171;0;29;30028
21171;0;30;30026
21171;0;31;30024
21171;0;32;30022
21171;0;33;30020
21171;0;34;30018
21171;0;35;10372
21171;0;36;10370
21171;0;37;10368
21171;0;38;10366
21171;0;39;10364
21171;0;40;10362
21171;0;41;13341
21171;1;1;13341
21171;1;2;10363
21171;1;3;10365
21171;1;4;10367
21171;1;5;10369
21171;1;6;10371
21171;1;7;10373
21171;1;8;30019
21171;1;9;30021
21171;1;10;30023
21171;1;11;30025
21171;1;12;30027
21171;1;13;30029
21171;1;14;30031
21171;1;15;30035
21171;1;16;30037
21171;1;17;30039
21171;1;18;30041
21171;1;19;30043
21171;1;20;30045
21171;1;21;30047
21171;1;22;30049
21171;1;23;30051
21171;1;24;30053
21171;1;25;30055
21171;1;26;30057
21171;1;27;30059
21171;1;28;30061
21171;1;29;30063
21171;1;30;30083
21171;1;31;30065
21171;1;32;30067
21171;1;33;30713
21171;1;34;30709
21171;1;35;30711
21171;1;36;30729
21171;1;37;30731
21171;1;38;30721
21171;1;39;30723
21171;1;40;30725
21171;1;41;30727
21171;1;42;30733
21171;1;43;30719
21191;0;1;30412
21191;0;2;30419
21191;0;3;30421
21191;0;4;30423
21191;0;5;30425
21191;0;6;30427
21191;0;7;30475
21191;0;8;30472
21191;0;9;30474
21191;0;10;30464
21191;0;11;30462
21191;0;12;30484
21191;0;13;30228
21191;0;14;30226
21191;0;15;30224
21191;0;16;30222
21191;0;17;30220
21191;0;18;30212
21191;0;19;30210
21191;0;20;30208
21191;0;21;30206
21191;0;22;30204
21191;0;23;30202
21191;0;24;30200
21191;0;25;30253
21191;0;26;30229
21191;0;27;30231
21191;0;28;30233
21191;0;29;30235
21191;0;30;30237
21191;0;31;30239
21191;0;32;30241
21191;0;33;30243
21191;0;34;30245
21191;0;35;30255
21191;0;36;30005
21191;1;1;30005
21191;1;2;30272
21191;1;3;30270
21191;1;4;30268
21191;1;5;30266
21191;1;6;30264
21191;1;7;30262
21191;1;8;30260
21191;1;9;30258
21191;1;10;30256
21191;1;11;30254
21191;1;12;30136
21191;1;13;30134
21191;1;14;30179
21191;1;15;30181
21191;1;16;30183
21191;1;17;30185
21191;1;18;30187
21191;1;19;30189
21191;1;20;30219
21191;1;21;30221
21191;1;22;30223
21191;1;23;30225
21191;1;24;30227
21191;1;25;30483
21191;1;26;30461
21191;1;27;30463
21191;1;28;30471
21191;1;29;30473
21191;1;30;30477
21191;1;31;30428
21191;1;32;30426
21191;1;33;30424
21191;1;34;30422
21191;1;35;30420
21191;1;36;30412
21211;0;1;20022
21211;0;2;20192
21211;0;3;20186
21211;0;4;20166
21211;0;5;20162
21211;0;6;20158
21211;0;7;20154
21211;0;8;20152
21211;0;9;20148
21211;0;10;20146
21211;0;11;20144
21211;0;12;20060
21211;0;13;20134
21211;0;14;10424
21211;0;15;10110
21211;0;16;10108
21211;0;17;10106
21211;0;18;10104
21211;0;19;10102
21211;0;20;10031
21211;1;1;10031
21211;1;2;10103
21211;1;3;10105
21211;1;4;10107
21211;1;5;10109
21211;1;6;10111
21211;1;7;10415
21211;1;8;10423
21211;1;9;10425
21211;1;10;20135
21211;1;11;20137
21211;1;12;20057
21211;1;13;20145
21211;1;14;20147
21211;1;15;20149
21211;1;16;20151
21211;1;17;20153
21211;1;18;20155
21211;1;19;20157
21211;1;20;20159
21211;1;21;20161
21211;1;22;20185
21211;1;23;20187
21211;1;24;20022
21231;0;1;21028
21231;0;2;21035
21231;0;3;21026
21231;0;4;21024
21231;0;5;21022
21231;0;6;21020
21231;0;7;21004
21231;0;8;21002
21231;0;9;20976
21231;0;10;20974
21231;0;11;20972
21231;0;12;20970
21231;0;13;20968
21231;0;14;20978
21231;0;15;20966
21231;0;16;22143
21231;1;1;22143
21231;1;2;20965
21231;1;3;20977
21231;1;4;20967
21231;1;5;20969
21231;1;6;20971
21231;1;7;20973
21231;1;8;20975
21231;1;9;21001
21231;1;10;21003
21231;1;11;21019
21231;1;12;21021
21231;1;13;21023
21231;1;14;21025
21231;1;15;21027
21231;1;16;21028
21241;0;1;12538
21241;0;2;12540
21241;0;3;12752
21241;0;4;12750
21241;0;5;12748
21241;0;6;12220
21241;0;7;12218
21241;0;8;12216
21241;0;9;12214
21241;0;10;12212
21241;0;11;12210
21241;0;12;12294
21241;0;13;12292
21241;0;14;12290
21241;0;15;12288
21241;0;16;12257
21241;0;17;12259
21241;0;18;10256
21241;1;1;10256
21241;1;2;10611
21241;1;3;12263
21241;1;4;12287
21241;1;5;12289
21241;1;6;12291
21241;1;7;12293
21241;1;8;12209
21241;1;9;12211
21241;1;10;12213
21241;1;11;12215
21241;1;12;12217
21241;1;13;12219
21241;1;14;12747
21241;1;15;12749
21241;1;16;12751
21241;1;17;12539
21241;1;18;12538
21251;0;1;20858
21251;0;2;20856
21251;0;3;20854
21251;0;4;22141
21251;0;5;22426
21251;0;6;20720
21251;0;7;20718
21251;0;8;20716
21251;0;9;20702
21251;0;10;20682
21251;0;11;20680
21251;0;12;20678
21251;0;13;20676
21251;0;14;20070
21251;0;15;20068
21251;0;16;20066
21251;0;17;20064
21251;0;18;20062
21251;0;19;20060
21251;0;20;20134
21251;0;21;10492
21251;1;1;10492
21251;1;2;20135
21251;1;3;20137
21251;1;4;20057
21251;1;5;20059
21251;1;6;20061
21251;1;7;20063
21251;1;8;20065
21251;1;9;20067
21251;1;10;20069
21251;1;11;20677
21251;1;12;20679
21251;1;13;20681
21251;1;14;20683
21251;1;15;20701
21251;1;16;20717
21251;1;17;20719
21251;1;18;20721
21251;1;19;22425
21251;1;20;22142
21251;1;21;20855
21251;1;22;20857
21251;1;23;20858
21261;0;1;20707
21261;0;2;20706
21261;0;3;20704
21261;0;4;20699
21261;0;5;20698
21261;0;6;20696
21261;0;7;20688
21261;0;8;20684
21261;0;9;20678
21261;0;10;20676
21261;0;11;20070
21261;0;12;20068
21261;0;13;20214
21261;0;14;20212
21261;0;15;20208
21261;0;16;20206
21261;0;17;20204
21261;0;18;20202
21261;0;19;20200
21261;0;20;20166
21261;0;21;20162
21261;0;22;20158
21261;0;23;20154
21261;0;24;20003
21261;1;1;20003
21261;1;2;20153
21261;1;3;20155
21261;1;4;20157
21261;1;5;20159
21261;1;6;20161
21261;1;7;20199
21261;1;8;20201
21261;1;9;20203
21261;1;10;20205
21261;1;11;20207
21261;1;12;20209
21261;1;13;20211
21261;1;14;20065
21261;1;15;20067
21261;1;16;20069
21261;1;17;20677
21261;1;18;20679
21261;1;19;20681
21261;1;20;20685
21261;1;21;20687
21261;1;22;20689
21261;1;23;20695
21261;1;24;20697
21261;1;25;20703
21261;1;26;20705
21261;1;27;20707
21281;0;1;21552
21281;0;2;21550
21281;0;3;21548
21281;0;4;21546
21281;0;5;21542
21281;0;6;21540
21281;0;7;21536
21281;0;8;21534
21281;0;9;21532
21281;0;10;21530
21281;0;11;21528
21281;0;12;21526
21281;0;13;21524
21281;0;14;21396
21281;0;15;21394
21281;0;16;21392
21281;0;17;21390
21281;0;18;21388
21281;0;19;21384
21281;0;20;21382
21281;0;21;20098
21281;0;22;20096
21281;0;23;22170
21281;1;1;22170
21281;1;2;20095
21281;1;3;20097
21281;1;4;21381
21281;1;5;21383
21281;1;6;21385
21281;1;7;21387
21281;1;8;21389
21281;1;9;21391
21281;1;10;21459
21281;1;11;21393
21281;1;12;21395
21281;1;13;21397
21281;1;14;21399
21281;1;15;21523
21281;1;16;21527
21281;1;17;21529
21281;1;18;21531
21281;1;19;21533
21281;1;20;21535
21281;1;21;21537
21281;1;22;21541
21281;1;23;21543
21281;1;24;21547
21281;1;25;21549
21281;1;26;21551
21281;1;27;21552
21351;0;1;20469
21351;0;2;20468
21351;0;3;20466
21351;0;4;20464
21351;0;5;20462
21351;0;6;20460
21351;0;7;20458
21351;0;8;20456
21351;0;9;20504
21351;0;10;20502
21351;0;11;20500
21351;0;12;20498
21351;0;13;20496
21351;0;14;20494
21351;0;15;20492
21351;0;16;20490
21351;0;17;20428
21351;0;18;20426
21351;0;19;20214
21351;0;20;20212
21351;0;21;20208
21351;0;22;20206
21351;0;23;20204
21351;0;24;20202
21351;0;25;20200
21351;0;26;20166
21351;0;27;20162
21351;0;28;20158
21351;0;29;20154
21351;0;30;20001
21351;1;1;20001
21351;1;2;20153
21351;1;3;20155
21351;1;4;20157
21351;1;5;20159
21351;1;6;20161
21351;1;7;20199
21351;1;8;20201
21351;1;9;20203
21351;1;10;20205
21351;1;11;20207
21351;1;12;20209
21351;1;13;20211
21351;1;14;20483
21351;1;15;22230
21351;1;16;20491
21351;1;17;20493
21351;1;18;20495
21351;1;19;20497
21351;1;20;20499
21351;1;21;20501
21351;1;22;20503
21351;1;23;20455
21351;1;24;20457
21351;1;25;20459
21351;1;26;20461
21351;1;27;20463
21351;1;28;20465
21351;1;29;20467
21351;1;30;20469
21361;0;1;20657
21361;0;2;20659
21361;0;3;20661
21361;0;4;20736
21361;0;5;20734
21361;0;6;20732
21361;0;7;20730
21361;0;8;20663
21361;0;9;20672
21361;0;10;20642
21361;0;11;20640
21361;0;12;20638
21361;0;13;20636
21361;0;14;20634
21361;0;15;20632
21361;0;16;20630
21361;0;17;20628
21361;0;18;20626
21361;0;19;20656
21361;0;20;20482
21361;0;21;20214
21361;0;22;20212
21361;0;23;20208
21361;0;24;20206
21361;0;25;20204
21361;0;26;20202
21361;0;27;20200
21361;0;28;20166
21361;0;29;20162
21361;0;30;20158
21361;0;31;20154
21361;0;32;20004
21361;1;1;20004
21361;1;2;20153
21361;1;3;20155
21361;1;4;20157
21361;1;5;20159
21361;1;6;20161
21361;1;7;20199
21361;1;8;20201
21361;1;9;20203
21361;1;10;20205
21361;1;11;20207
21361;1;12;20209
21361;1;13;20211
21361;1;14;20627
21361;1;15;20629
21361;1;16;20631
21361;1;17;20633
21361;1;18;20635
21361;1;19;20637
21361;1;20;20639
21361;1;21;20641
21361;1;22;20643
21361;1;23;20645
21361;1;24;20673
21361;1;25;20662
21361;1;26;20729
21361;1;27;20731
21361;1;28;20733
21361;1;29;20735
21361;1;30;20660
21361;1;31;20658
21361;1;32;20657
21371;0;1;22550
21371;0;2;22548
21371;0;3;22546
21371;0;4;22544
21371;0;5;22540
21371;0;6;20554
21371;0;7;20552
21371;0;8;20550
21371;0;9;20548
21371;0;10;20546
21371;0;11;20544
21371;0;12;20496
21371;0;13;20494
21371;0;14;20492
21371;0;15;20490
21371;0;16;20428
21371;0;17;20426
21371;0;18;20214
21371;0;19;20212
21371;0;20;20208
21371;0;21;20206
21371;0;22;20204
21371;0;23;20202
21371;0;24;20200
21371;0;25;20166
21371;0;26;20162
21371;0;27;20158
21371;0;28;20154
21371;0;29;20002
21371;1;1;20002
21371;1;2;20153
21371;1;3;20155
21371;1;4;20157
21371;1;5;20159
21371;1;6;20161
21371;1;7;20199
21371;1;8;20201
21371;1;9;20203
21371;1;10;20205
21371;1;11;20207
21371;1;12;20209
21371;1;13;20211
21371;1;14;20483
21371;1;15;22230
21371;1;16;20490
21371;1;17;20493
21371;1;18;20495
21371;1;19;20497
21371;1;20;20543
21371;1;21;20545
21371;1;22;20547
21371;1;23;20549
21371;1;24;20551
21371;1;25;20553
21371;1;26;22541
21371;1;27;22543
21371;1;28;22545
21371;1;29;22547
21371;1;30;22550
21401;0;1;20657
21401;0;2;20666
21401;0;3;20664
21401;0;4;20632
21401;0;5;20630
21401;0;6;20628
21401;0;7;20626
21401;0;8;20656
21401;0;9;20482
21401;0;10;20066
21401;0;11;20064
21401;0;12;20062
21401;0;13;20060
21401;0;14;20058
21401;0;15;20056
21401;0;16;20054
21401;0;17;20052
21401;0;18;20050
21401;0;19;20048
21401;0;20;20046
21401;0;21;20044
21401;0;22;20042
21401;0;23;20040
21401;0;24;11890
21401;0;25;10492
21401;1;1;10492
21401;1;2;11889
21401;1;3;20041
21401;1;4;20045
21401;1;5;20047
21401;1;6;20049
21401;1;7;20051
21401;1;8;20053
21401;1;9;20055
21401;1;10;20057
21401;1;11;20059
21401;1;12;20061
21401;1;13;20063
21401;1;14;20627
21401;1;15;20629
21401;1;16;20631
21401;1;17;20633
21401;1;18;20635
21401;1;19;20665
21401;1;20;20667
21401;1;21;20657
21471;0;1;20580
21471;0;2;20576
21471;0;3;20574
21471;0;4;20572
21471;0;5;20570
21471;0;6;20484
21471;0;7;20482
21471;0;8;20066
21471;0;9;20064
21471;0;10;20062
21471;0;11;20060
21471;0;12;20058
21471;0;13;20056
21471;0;14;20054
21471;0;15;20052
21471;0;16;20050
21471;0;17;20048
21471;0;18;20046
21471;0;19;20044
21471;0;20;20042
21471;0;21;20040
21471;0;22;11890
21471;0;23;10492
21471;1;1;10492
21471;1;2;11889
21471;1;3;20041
21471;1;4;20045
21471;1;5;20047
21471;1;6;20049
21471;1;7;20051
21471;1;8;20053
21471;1;9;20055
21471;1;10;20057
21471;1;11;20059
21471;1;12;20061
21471;1;13;20063
21471;1;14;20483
21471;1;15;20485
21471;1;16;20571
21471;1;17;20573
21471;1;18;20575
21471;1;19;20577
21471;1;20;20580
21481;0;1;20611
21481;0;2;20610
21481;0;3;20608
21481;0;4;20606
21481;0;5;20604
21481;0;6;20602
21481;0;7;20600
21481;0;8;20598
21481;0;9;20596
21481;0;10;20594
21481;0;11;20582
21481;0;12;20566
21481;0;13;20564
21481;0;14;20562
21481;0;15;20484
21481;0;16;20482
21481;0;17;20066
21481;0;18;20064
21481;0;19;20062
21481;0;20;20060
21481;0;21;20058
21481;0;22;20056
21481;0;23;20054
21481;0;24;20052
21481;0;25;20050
